,tarih,id,ürün,ürün besin değeri,ürün kategorisi,ürün üretim yeri,market,şehir,Price,yillik tufe,aylık tufe
45006,2021-12-01,45006,tereyağ,375,süt ürünleri ve kahvaltılık,Yurt dışı,B,G,13.2635,36.08,13.58
45007,2021-12-01,45007,Armut,57,meyve,Yurt dışı,B,G,13.2635,36.08,13.58
45008,2021-12-01,45008,Çilek,39,meyve,Yurt dışı,B,G,13.2635,36.08,13.58
45009,2021-12-01,45009,Elma,52,meyve,Yurt dışı,B,G,13.2635,36.08,13.58
45010,2021-12-01,45010,Erik türleri,60,meyve,Yurt dışı,B,G,13.2635,36.08,13.58
45011,2021-12-01,45011,İncir,80,meyve,Yurt dışı,B,G,13.2635,36.08,13.58
45012,2021-12-01,45012,Karadut,93,meyve,Yurt dışı,B,G,13.2635,36.08,13.58
45013,2021-12-01,45013,Karpuz,24,meyve,Yurt dışı,B,G,13.2635,36.08,13.58
45014,2021-12-01,45014,Kavun,28,meyve,Yurt dışı,B,G,13.2635,36.08,13.58
45015,2021-12-01,45015,Kayısı,54,meyve,Yurt dışı,B,G,13.2635,36.08,13.58
45016,2021-12-01,45016,Kiraz,79,meyve,Yurt dışı,B,G,13.2635,36.08,13.58
45017,2021-12-01,45017,Limon,17,meyve,Yurt dışı,B,G,13.2635,36.08,13.58
45018,2021-12-01,45018,Mandalina,36,meyve,Yurt dışı,B,G,13.2635,36.08,13.58
45019,2021-12-01,45019,Muz,90,meyve,Yurt dışı,B,G,13.2635,36.08,13.58
45020,2021-12-01,45020,Nar,77,meyve,Yurt dışı,B,G,13.2635,36.08,13.58
45021,2021-12-01,45021,Portakal,41,meyve,Yurt dışı,B,G,13.2635,36.08,13.58
45022,2021-12-01,45022,Şeftali,49,meyve,Yurt dışı,B,G,13.2635,36.08,13.58
45023,2021-12-01,45023,Üzüm,74,meyve,Yurt dışı,B,G,13.2635,36.08,13.58
45024,2021-12-01,45024,Vişne,57,meyve,Yurt dışı,B,G,13.2635,36.08,13.58
45025,2021-12-01,45025,fındık,110,kuruyemiş,Yurt dışı,B,G,13.2635,36.08,13.58
45026,2021-12-01,45026,fıstık,115,kuruyemiş,Yurt dışı,B,G,13.2635,36.08,13.58
45027,2021-12-01,45027,kaju,100,kuruyemiş,Yurt dışı,B,G,13.2635,36.08,13.58
45028,2021-12-01,45028,badem,110,kuruyemiş,Yurt dışı,B,G,13.2635,36.08,13.58
45029,2021-12-01,45029,ceviz,120,kuruyemiş,Yurt dışı,B,G,13.2635,36.08,13.58
45030,2021-12-01,45030,kıyma,120,et,Yurt içi,M,H,13.2635,36.08,13.58
45031,2021-12-01,45031,tavuk,103,et,Yurt içi,M,H,13.2635,36.08,13.58
45032,2021-12-01,45032,hindi,160,et,Yurt içi,M,H,13.2635,36.08,13.58
45033,2021-12-01,45033,Bakla-kuru,354,sebze ve bakliyat,Yurt içi,M,H,13.2635,36.08,13.58
45034,2021-12-01,45034,Bakla-taze,72,sebze ve bakliyat,Yurt içi,M,H,13.2635,36.08,13.58
45035,2021-12-01,45035,Bamya,42,sebze ve bakliyat,Yurt içi,M,H,13.2635,36.08,13.58
45036,2021-12-01,45036,Barbunya-kuru,346,sebze ve bakliyat,Yurt içi,M,H,13.2635,36.08,13.58
45037,2021-12-01,45037,Bezelye-taze,47,sebze ve bakliyat,Yurt içi,M,H,13.2635,36.08,13.58
45038,2021-12-01,45038,Biber-yeşil,25,sebze ve bakliyat,Yurt içi,M,H,13.2635,36.08,13.58
45039,2021-12-01,45039,Brüksel laha.,47,sebze ve bakliyat,Yurt içi,M,H,13.2635,36.08,13.58
45040,2021-12-01,45040,Domates,25,sebze ve bakliyat,Yurt içi,M,H,13.2635,36.08,13.58
45041,2021-12-01,45041,Enginar,63,sebze ve bakliyat,Yurt içi,M,H,13.2635,36.08,13.58
45042,2021-12-01,45042,Fasulye-kuru,333,sebze ve bakliyat,Yurt içi,M,H,13.2635,36.08,13.58
45043,2021-12-01,45043,Fasulye-taze,35,sebze ve bakliyat,Yurt içi,M,H,13.2635,36.08,13.58
45044,2021-12-01,45044,Havuç,42,sebze ve bakliyat,Yurt içi,M,H,13.2635,36.08,13.58
45045,2021-12-01,45045,Salatalık,8,sebze ve bakliyat,Yurt içi,M,H,13.2635,36.08,13.58
45046,2021-12-01,45046,Ispanak,25,sebze ve bakliyat,Yurt içi,M,H,13.2635,36.08,13.58
45047,2021-12-01,45047,Kabak,19,sebze ve bakliyat,Yurt içi,M,H,13.2635,36.08,13.58
45048,2021-12-01,45048,Karnabahar,25,sebze ve bakliyat,Yurt içi,M,H,13.2635,36.08,13.58
45049,2021-12-01,45049,Kereviz-baş,38,sebze ve bakliyat,Yurt içi,M,H,13.2635,36.08,13.58
45050,2021-12-01,45050,Kırmızı-pancar,42,sebze ve bakliyat,Yurt içi,M,H,13.2635,36.08,13.58
45051,2021-12-01,45051,Lahana,24,sebze ve bakliyat,Yurt içi,M,H,13.2635,36.08,13.58
45052,2021-12-01,45052,Mantar,16,sebze ve bakliyat,Yurt içi,M,H,13.2635,36.08,13.58
45053,2021-12-01,45053,Marul,15,sebze ve bakliyat,Yurt içi,M,H,13.2635,36.08,13.58
45054,2021-12-01,45054,Mercimek-kuru,351,sebze ve bakliyat,Yurt içi,M,H,13.2635,36.08,13.58
45055,2021-12-01,45055,Nohut,376,sebze ve bakliyat,Yurt içi,M,H,13.2635,36.08,13.58
45056,2021-12-01,45056,Pancar,42,sebze ve bakliyat,Yurt içi,M,H,13.2635,36.08,13.58
45057,2021-12-01,45057,Patates,83,sebze ve bakliyat,Yurt içi,M,H,13.2635,36.08,13.58
45058,2021-12-01,45058,Patlıcan,24,sebze ve bakliyat,Yurt içi,M,H,13.2635,36.08,13.58
45059,2021-12-01,45059,Pazı,27,sebze ve bakliyat,Yurt içi,M,H,13.2635,36.08,13.58
45060,2021-12-01,45060,Pırasa,52,sebze ve bakliyat,Yurt içi,M,H,13.2635,36.08,13.58
45061,2021-12-01,45061,Semizotu,32,sebze ve bakliyat,Yurt içi,M,H,13.2635,36.08,13.58
45062,2021-12-01,45062,Buğday ekmeği,247,tahıl ve ürünleri,Yurt içi,M,H,13.2635,36.08,13.58
45063,2021-12-01,45063,Bulgur,350,tahıl ve ürünleri,Yurt içi,M,H,13.2635,36.08,13.58
45064,2021-12-01,45064,Erişte,390,tahıl ve ürünleri,Yurt içi,M,H,13.2635,36.08,13.58
45065,2021-12-01,45065,Makarna,390,tahıl ve ürünleri,Yurt içi,M,H,13.2635,36.08,13.58
45066,2021-12-01,45066,Mısır,351,tahıl ve ürünleri,Yurt içi,M,H,13.2635,36.08,13.58
45067,2021-12-01,45067,Mısır unu,353,tahıl ve ürünleri,Yurt içi,M,H,13.2635,36.08,13.58
45068,2021-12-01,45068,Nişasta,353,tahıl ve ürünleri,Yurt içi,M,H,13.2635,36.08,13.58
45069,2021-12-01,45069,Pilav,368,tahıl ve ürünleri,Yurt içi,M,H,13.2635,36.08,13.58
45070,2021-12-01,45070,Pirinç unu,353,tahıl ve ürünleri,Yurt içi,M,H,13.2635,36.08,13.58
45071,2021-12-01,45071,Şehriye,390,tahıl ve ürünleri,Yurt içi,M,H,13.2635,36.08,13.58
45072,2021-12-01,45072,Tarhana,329,tahıl ve ürünleri,Yurt içi,M,H,13.2635,36.08,13.58
45073,2021-12-01,45073,Yulaf unu,402,tahıl ve ürünleri,Yurt içi,M,H,13.2635,36.08,13.58
45074,2021-12-01,45074,yumurta,100,süt ürünleri ve kahvaltılık,Yurt içi,M,H,13.2635,36.08,13.58
45075,2021-12-01,45075,beyaz peynir,150,süt ürünleri ve kahvaltılık,Yurt içi,M,H,13.2635,36.08,13.58
45076,2021-12-01,45076,Kaşar peyniri,170,süt ürünleri ve kahvaltılık,Yurt içi,M,H,13.2635,36.08,13.58
45077,2021-12-01,45077,krema,200,süt ürünleri ve kahvaltılık,Yurt içi,M,H,13.2635,36.08,13.58
45078,2021-12-01,45078,yoğurt,90,süt ürünleri ve kahvaltılık,Yurt içi,M,H,13.2635,36.08,13.58
45079,2021-12-01,45079,sucuk,125,süt ürünleri ve kahvaltılık,Yurt içi,M,H,13.2635,36.08,13.58
45080,2021-12-01,45080,salam,125,süt ürünleri ve kahvaltılık,Yurt içi,M,H,13.2635,36.08,13.58
45081,2021-12-01,45081,sosis,120,süt ürünleri ve kahvaltılık,Yurt içi,M,H,13.2635,36.08,13.58
45082,2021-12-01,45082,tam buğday ekmek,250,süt ürünleri ve kahvaltılık,Yurt içi,M,H,13.2635,36.08,13.58
45083,2021-12-01,45083,kaymak,350,süt ürünleri ve kahvaltılık,Yurt içi,M,H,13.2635,36.08,13.58
45084,2021-12-01,45084,bal,400,süt ürünleri ve kahvaltılık,Yurt içi,M,H,13.2635,36.08,13.58
45085,2021-12-01,45085,tereyağ,375,süt ürünleri ve kahvaltılık,Yurt içi,M,H,13.2635,36.08,13.58
45086,2021-12-01,45086,Armut,57,meyve,Yurt içi,M,H,13.2635,36.08,13.58
45087,2021-12-01,45087,Çilek,39,meyve,Yurt içi,M,H,13.2635,36.08,13.58
45088,2021-12-01,45088,Elma,52,meyve,Yurt içi,M,H,13.2635,36.08,13.58
45089,2021-12-01,45089,Erik türleri,60,meyve,Yurt içi,M,H,13.2635,36.08,13.58
45090,2021-12-01,45090,İncir,80,meyve,Yurt içi,M,H,13.2635,36.08,13.58
45091,2021-12-01,45091,Karadut,93,meyve,Yurt içi,M,H,13.2635,36.08,13.58
45092,2021-12-01,45092,Karpuz,24,meyve,Yurt içi,M,H,13.2635,36.08,13.58
45093,2021-12-01,45093,Kavun,28,meyve,Yurt içi,M,H,13.2635,36.08,13.58
45094,2021-12-01,45094,Kayısı,54,meyve,Yurt içi,M,H,13.2635,36.08,13.58
45095,2021-12-01,45095,Kiraz,79,meyve,Yurt içi,M,H,13.2635,36.08,13.58
45096,2021-12-01,45096,Limon,17,meyve,Yurt içi,M,H,13.2635,36.08,13.58
45097,2021-12-01,45097,Mandalina,36,meyve,Yurt içi,M,H,13.2635,36.08,13.58
45098,2021-12-01,45098,Muz,90,meyve,Yurt içi,M,H,13.2635,36.08,13.58
45099,2021-12-01,45099,Nar,77,meyve,Yurt içi,M,H,13.2635,36.08,13.58
45100,2021-12-01,45100,Portakal,41,meyve,Yurt içi,M,H,13.2635,36.08,13.58
45101,2021-12-01,45101,Şeftali,49,meyve,Yurt içi,M,H,13.2635,36.08,13.58
45102,2021-12-01,45102,Üzüm,74,meyve,Yurt içi,M,H,13.2635,36.08,13.58
45103,2021-12-01,45103,Vişne,57,meyve,Yurt içi,M,H,13.2635,36.08,13.58
45104,2021-12-01,45104,fındık,110,kuruyemiş,Yurt içi,M,H,13.2635,36.08,13.58
45105,2021-12-01,45105,fıstık,115,kuruyemiş,Yurt içi,M,H,13.2635,36.08,13.58
45106,2021-12-01,45106,kaju,100,kuruyemiş,Yurt içi,M,H,13.2635,36.08,13.58
45107,2021-12-01,45107,badem,110,kuruyemiş,Yurt içi,M,H,13.2635,36.08,13.58
45108,2021-12-01,45108,ceviz,120,kuruyemiş,Yurt içi,M,H,13.2635,36.08,13.58
45109,2021-12-01,45109,kıyma,120,et,Yurt dışı,M,H,13.2635,36.08,13.58
45110,2021-12-01,45110,tavuk,103,et,Yurt dışı,M,H,13.2635,36.08,13.58
45111,2021-12-01,45111,hindi,160,et,Yurt dışı,M,H,13.2635,36.08,13.58
45112,2021-12-01,45112,Bakla-kuru,354,sebze ve bakliyat,Yurt dışı,M,H,13.2635,36.08,13.58
45113,2021-12-01,45113,Bakla-taze,72,sebze ve bakliyat,Yurt dışı,M,H,13.2635,36.08,13.58
45114,2021-12-01,45114,Bamya,42,sebze ve bakliyat,Yurt dışı,M,H,13.2635,36.08,13.58
45115,2021-12-01,45115,Barbunya-kuru,346,sebze ve bakliyat,Yurt dışı,M,H,13.2635,36.08,13.58
45116,2021-12-01,45116,Bezelye-taze,47,sebze ve bakliyat,Yurt dışı,M,H,13.2635,36.08,13.58
45117,2021-12-01,45117,Biber-yeşil,25,sebze ve bakliyat,Yurt dışı,M,H,13.2635,36.08,13.58
45118,2021-12-01,45118,Brüksel laha.,47,sebze ve bakliyat,Yurt dışı,M,H,13.2635,36.08,13.58
45119,2021-12-01,45119,Domates,25,sebze ve bakliyat,Yurt dışı,M,H,13.2635,36.08,13.58
45120,2021-12-01,45120,Enginar,63,sebze ve bakliyat,Yurt dışı,M,H,13.2635,36.08,13.58
45121,2021-12-01,45121,Fasulye-kuru,333,sebze ve bakliyat,Yurt dışı,M,H,13.2635,36.08,13.58
45122,2021-12-01,45122,Fasulye-taze,35,sebze ve bakliyat,Yurt dışı,M,H,13.2635,36.08,13.58
45123,2021-12-01,45123,Havuç,42,sebze ve bakliyat,Yurt dışı,M,H,13.2635,36.08,13.58
45124,2021-12-01,45124,Salatalık,8,sebze ve bakliyat,Yurt dışı,M,H,13.2635,36.08,13.58
45125,2021-12-01,45125,Ispanak,25,sebze ve bakliyat,Yurt dışı,M,H,13.2635,36.08,13.58
45126,2021-12-01,45126,Kabak,19,sebze ve bakliyat,Yurt dışı,M,H,13.2635,36.08,13.58
45127,2021-12-01,45127,Karnabahar,25,sebze ve bakliyat,Yurt dışı,M,H,13.2635,36.08,13.58
45128,2021-12-01,45128,Kereviz-baş,38,sebze ve bakliyat,Yurt dışı,M,H,13.2635,36.08,13.58
45129,2021-12-01,45129,Kırmızı-pancar,42,sebze ve bakliyat,Yurt dışı,M,H,13.2635,36.08,13.58
45130,2021-12-01,45130,Lahana,24,sebze ve bakliyat,Yurt dışı,M,H,13.2635,36.08,13.58
45131,2021-12-01,45131,Mantar,16,sebze ve bakliyat,Yurt dışı,M,H,13.2635,36.08,13.58
45132,2021-12-01,45132,Marul,15,sebze ve bakliyat,Yurt dışı,M,H,13.2635,36.08,13.58
45133,2021-12-01,45133,Mercimek-kuru,351,sebze ve bakliyat,Yurt dışı,M,H,13.2635,36.08,13.58
45134,2021-12-01,45134,Nohut,376,sebze ve bakliyat,Yurt dışı,M,H,13.2635,36.08,13.58
45135,2021-12-01,45135,Pancar,42,sebze ve bakliyat,Yurt dışı,M,H,13.2635,36.08,13.58
45136,2021-12-01,45136,Patates,83,sebze ve bakliyat,Yurt dışı,M,H,13.2635,36.08,13.58
45137,2021-12-01,45137,Patlıcan,24,sebze ve bakliyat,Yurt dışı,M,H,13.2635,36.08,13.58
45138,2021-12-01,45138,Pazı,27,sebze ve bakliyat,Yurt dışı,M,H,13.2635,36.08,13.58
45139,2021-12-01,45139,Pırasa,52,sebze ve bakliyat,Yurt dışı,M,H,13.2635,36.08,13.58
45140,2021-12-01,45140,Semizotu,32,sebze ve bakliyat,Yurt dışı,M,H,13.2635,36.08,13.58
45141,2021-12-01,45141,Buğday ekmeği,247,tahıl ve ürünleri,Yurt dışı,M,H,13.2635,36.08,13.58
45142,2021-12-01,45142,Bulgur,350,tahıl ve ürünleri,Yurt dışı,M,H,13.2635,36.08,13.58
45143,2021-12-01,45143,Erişte,390,tahıl ve ürünleri,Yurt dışı,M,H,13.2635,36.08,13.58
45144,2021-12-01,45144,Makarna,390,tahıl ve ürünleri,Yurt dışı,M,H,13.2635,36.08,13.58
45145,2021-12-01,45145,Mısır,351,tahıl ve ürünleri,Yurt dışı,M,H,13.2635,36.08,13.58
45146,2021-12-01,45146,Mısır unu,353,tahıl ve ürünleri,Yurt dışı,M,H,13.2635,36.08,13.58
45147,2021-12-01,45147,Nişasta,353,tahıl ve ürünleri,Yurt dışı,M,H,13.2635,36.08,13.58
45148,2021-12-01,45148,Pilav,368,tahıl ve ürünleri,Yurt dışı,M,H,13.2635,36.08,13.58
45149,2021-12-01,45149,Pirinç unu,353,tahıl ve ürünleri,Yurt dışı,M,H,13.2635,36.08,13.58
45150,2021-12-01,45150,Şehriye,390,tahıl ve ürünleri,Yurt dışı,M,H,13.2635,36.08,13.58
45151,2021-12-01,45151,Tarhana,329,tahıl ve ürünleri,Yurt dışı,M,H,13.2635,36.08,13.58
45152,2021-12-01,45152,Yulaf unu,402,tahıl ve ürünleri,Yurt dışı,M,H,13.2635,36.08,13.58
45153,2021-12-01,45153,yumurta,100,süt ürünleri ve kahvaltılık,Yurt dışı,M,H,13.2635,36.08,13.58
45154,2021-12-01,45154,beyaz peynir,150,süt ürünleri ve kahvaltılık,Yurt dışı,M,H,13.2635,36.08,13.58
45155,2021-12-01,45155,Kaşar peyniri,170,süt ürünleri ve kahvaltılık,Yurt dışı,M,H,13.2635,36.08,13.58
45156,2021-12-01,45156,krema,200,süt ürünleri ve kahvaltılık,Yurt dışı,M,H,13.2635,36.08,13.58
45157,2021-12-01,45157,yoğurt,90,süt ürünleri ve kahvaltılık,Yurt dışı,M,H,13.2635,36.08,13.58
45158,2021-12-01,45158,sucuk,125,süt ürünleri ve kahvaltılık,Yurt dışı,M,H,13.2635,36.08,13.58
45159,2021-12-01,45159,salam,125,süt ürünleri ve kahvaltılık,Yurt dışı,M,H,13.2635,36.08,13.58
45160,2021-12-01,45160,sosis,120,süt ürünleri ve kahvaltılık,Yurt dışı,M,H,13.2635,36.08,13.58
45161,2021-12-01,45161,tam buğday ekmek,250,süt ürünleri ve kahvaltılık,Yurt dışı,M,H,13.2635,36.08,13.58
45162,2021-12-01,45162,kaymak,350,süt ürünleri ve kahvaltılık,Yurt dışı,M,H,13.2635,36.08,13.58
45163,2021-12-01,45163,bal,400,süt ürünleri ve kahvaltılık,Yurt dışı,M,H,13.2635,36.08,13.58
45164,2021-12-01,45164,tereyağ,375,süt ürünleri ve kahvaltılık,Yurt dışı,M,H,13.2635,36.08,13.58
45165,2021-12-01,45165,Armut,57,meyve,Yurt dışı,M,H,13.2635,36.08,13.58
45166,2021-12-01,45166,Çilek,39,meyve,Yurt dışı,M,H,13.2635,36.08,13.58
45167,2021-12-01,45167,Elma,52,meyve,Yurt dışı,M,H,13.2635,36.08,13.58
45168,2021-12-01,45168,Erik türleri,60,meyve,Yurt dışı,M,H,13.2635,36.08,13.58
45169,2021-12-01,45169,İncir,80,meyve,Yurt dışı,M,H,13.2635,36.08,13.58
45170,2021-12-01,45170,Karadut,93,meyve,Yurt dışı,M,H,13.2635,36.08,13.58
45171,2021-12-01,45171,Karpuz,24,meyve,Yurt dışı,M,H,13.2635,36.08,13.58
45172,2021-12-01,45172,Kavun,28,meyve,Yurt dışı,M,H,13.2635,36.08,13.58
45173,2021-12-01,45173,Kayısı,54,meyve,Yurt dışı,M,H,13.2635,36.08,13.58
45174,2021-12-01,45174,Kiraz,79,meyve,Yurt dışı,M,H,13.2635,36.08,13.58
45175,2021-12-01,45175,Limon,17,meyve,Yurt dışı,M,H,13.2635,36.08,13.58
45176,2021-12-01,45176,Mandalina,36,meyve,Yurt dışı,M,H,13.2635,36.08,13.58
45177,2021-12-01,45177,Muz,90,meyve,Yurt dışı,M,H,13.2635,36.08,13.58
45178,2021-12-01,45178,Nar,77,meyve,Yurt dışı,M,H,13.2635,36.08,13.58
45179,2021-12-01,45179,Portakal,41,meyve,Yurt dışı,M,H,13.2635,36.08,13.58
45180,2021-12-01,45180,Şeftali,49,meyve,Yurt dışı,M,H,13.2635,36.08,13.58
45181,2021-12-01,45181,Üzüm,74,meyve,Yurt dışı,M,H,13.2635,36.08,13.58
45182,2021-12-01,45182,Vişne,57,meyve,Yurt dışı,M,H,13.2635,36.08,13.58
45183,2021-12-01,45183,fındık,110,kuruyemiş,Yurt dışı,M,H,13.2635,36.08,13.58
45184,2021-12-01,45184,fıstık,115,kuruyemiş,Yurt dışı,M,H,13.2635,36.08,13.58
45185,2021-12-01,45185,kaju,100,kuruyemiş,Yurt dışı,M,H,13.2635,36.08,13.58
45186,2021-12-01,45186,badem,110,kuruyemiş,Yurt dışı,M,H,13.2635,36.08,13.58
45187,2021-12-01,45187,ceviz,120,kuruyemiş,Yurt dışı,M,H,13.2635,36.08,13.58
45188,2021-12-01,45188,kıyma,120,et,Yurt içi,C,H,13.2635,36.08,13.58
45189,2021-12-01,45189,tavuk,103,et,Yurt içi,C,H,13.2635,36.08,13.58
45190,2021-12-01,45190,hindi,160,et,Yurt içi,C,H,13.2635,36.08,13.58
45191,2021-12-01,45191,Bakla-kuru,354,sebze ve bakliyat,Yurt içi,C,H,13.2635,36.08,13.58
45192,2021-12-01,45192,Bakla-taze,72,sebze ve bakliyat,Yurt içi,C,H,13.2635,36.08,13.58
45193,2021-12-01,45193,Bamya,42,sebze ve bakliyat,Yurt içi,C,H,13.2635,36.08,13.58
45194,2021-12-01,45194,Barbunya-kuru,346,sebze ve bakliyat,Yurt içi,C,H,13.2635,36.08,13.58
45195,2021-12-01,45195,Bezelye-taze,47,sebze ve bakliyat,Yurt içi,C,H,13.2635,36.08,13.58
45196,2021-12-01,45196,Biber-yeşil,25,sebze ve bakliyat,Yurt içi,C,H,13.2635,36.08,13.58
45197,2021-12-01,45197,Brüksel laha.,47,sebze ve bakliyat,Yurt içi,C,H,13.2635,36.08,13.58
45198,2021-12-01,45198,Domates,25,sebze ve bakliyat,Yurt içi,C,H,13.2635,36.08,13.58
45199,2021-12-01,45199,Enginar,63,sebze ve bakliyat,Yurt içi,C,H,13.2635,36.08,13.58
45200,2021-12-01,45200,Fasulye-kuru,333,sebze ve bakliyat,Yurt içi,C,H,13.2635,36.08,13.58
45201,2021-12-01,45201,Fasulye-taze,35,sebze ve bakliyat,Yurt içi,C,H,13.2635,36.08,13.58
45202,2021-12-01,45202,Havuç,42,sebze ve bakliyat,Yurt içi,C,H,13.2635,36.08,13.58
45203,2021-12-01,45203,Salatalık,8,sebze ve bakliyat,Yurt içi,C,H,13.2635,36.08,13.58
45204,2021-12-01,45204,Ispanak,25,sebze ve bakliyat,Yurt içi,C,H,13.2635,36.08,13.58
45205,2021-12-01,45205,Kabak,19,sebze ve bakliyat,Yurt içi,C,H,13.2635,36.08,13.58
45206,2021-12-01,45206,Karnabahar,25,sebze ve bakliyat,Yurt içi,C,H,13.2635,36.08,13.58
45207,2021-12-01,45207,Kereviz-baş,38,sebze ve bakliyat,Yurt içi,C,H,13.2635,36.08,13.58
45208,2021-12-01,45208,Kırmızı-pancar,42,sebze ve bakliyat,Yurt içi,C,H,13.2635,36.08,13.58
45209,2021-12-01,45209,Lahana,24,sebze ve bakliyat,Yurt içi,C,H,13.2635,36.08,13.58
45210,2021-12-01,45210,Mantar,16,sebze ve bakliyat,Yurt içi,C,H,13.2635,36.08,13.58
45211,2021-12-01,45211,Marul,15,sebze ve bakliyat,Yurt içi,C,H,13.2635,36.08,13.58
45212,2021-12-01,45212,Mercimek-kuru,351,sebze ve bakliyat,Yurt içi,C,H,13.2635,36.08,13.58
45213,2021-12-01,45213,Nohut,376,sebze ve bakliyat,Yurt içi,C,H,13.2635,36.08,13.58
45214,2021-12-01,45214,Pancar,42,sebze ve bakliyat,Yurt içi,C,H,13.2635,36.08,13.58
45215,2021-12-01,45215,Patates,83,sebze ve bakliyat,Yurt içi,C,H,13.2635,36.08,13.58
45216,2021-12-01,45216,Patlıcan,24,sebze ve bakliyat,Yurt içi,C,H,13.2635,36.08,13.58
45217,2021-12-01,45217,Pazı,27,sebze ve bakliyat,Yurt içi,C,H,13.2635,36.08,13.58
45218,2021-12-01,45218,Pırasa,52,sebze ve bakliyat,Yurt içi,C,H,13.2635,36.08,13.58
45219,2021-12-01,45219,Semizotu,32,sebze ve bakliyat,Yurt içi,C,H,13.2635,36.08,13.58
45220,2021-12-01,45220,Buğday ekmeği,247,tahıl ve ürünleri,Yurt içi,C,H,13.2635,36.08,13.58
45221,2021-12-01,45221,Bulgur,350,tahıl ve ürünleri,Yurt içi,C,H,13.2635,36.08,13.58
45222,2021-12-01,45222,Erişte,390,tahıl ve ürünleri,Yurt içi,C,H,13.2635,36.08,13.58
45223,2021-12-01,45223,Makarna,390,tahıl ve ürünleri,Yurt içi,C,H,13.2635,36.08,13.58
45224,2021-12-01,45224,Mısır,351,tahıl ve ürünleri,Yurt içi,C,H,13.2635,36.08,13.58
45225,2021-12-01,45225,Mısır unu,353,tahıl ve ürünleri,Yurt içi,C,H,13.2635,36.08,13.58
45226,2021-12-01,45226,Nişasta,353,tahıl ve ürünleri,Yurt içi,C,H,13.2635,36.08,13.58
45227,2021-12-01,45227,Pilav,368,tahıl ve ürünleri,Yurt içi,C,H,13.2635,36.08,13.58
45228,2021-12-01,45228,Pirinç unu,353,tahıl ve ürünleri,Yurt içi,C,H,13.2635,36.08,13.58
45229,2021-12-01,45229,Şehriye,390,tahıl ve ürünleri,Yurt içi,C,H,13.2635,36.08,13.58
45230,2021-12-01,45230,Tarhana,329,tahıl ve ürünleri,Yurt içi,C,H,13.2635,36.08,13.58
45231,2021-12-01,45231,Yulaf unu,402,tahıl ve ürünleri,Yurt içi,C,H,13.2635,36.08,13.58
45232,2021-12-01,45232,yumurta,100,süt ürünleri ve kahvaltılık,Yurt içi,C,H,13.2635,36.08,13.58
45233,2021-12-01,45233,beyaz peynir,150,süt ürünleri ve kahvaltılık,Yurt içi,C,H,13.2635,36.08,13.58
45234,2021-12-01,45234,Kaşar peyniri,170,süt ürünleri ve kahvaltılık,Yurt içi,C,H,13.2635,36.08,13.58
45235,2021-12-01,45235,krema,200,süt ürünleri ve kahvaltılık,Yurt içi,C,H,13.2635,36.08,13.58
45236,2021-12-01,45236,yoğurt,90,süt ürünleri ve kahvaltılık,Yurt içi,C,H,13.2635,36.08,13.58
45237,2021-12-01,45237,sucuk,125,süt ürünleri ve kahvaltılık,Yurt içi,C,H,13.2635,36.08,13.58
45238,2021-12-01,45238,salam,125,süt ürünleri ve kahvaltılık,Yurt içi,C,H,13.2635,36.08,13.58
45239,2021-12-01,45239,sosis,120,süt ürünleri ve kahvaltılık,Yurt içi,C,H,13.2635,36.08,13.58
45240,2021-12-01,45240,tam buğday ekmek,250,süt ürünleri ve kahvaltılık,Yurt içi,C,H,13.2635,36.08,13.58
45241,2021-12-01,45241,kaymak,350,süt ürünleri ve kahvaltılık,Yurt içi,C,H,13.2635,36.08,13.58
45242,2021-12-01,45242,bal,400,süt ürünleri ve kahvaltılık,Yurt içi,C,H,13.2635,36.08,13.58
45243,2021-12-01,45243,tereyağ,375,süt ürünleri ve kahvaltılık,Yurt içi,C,H,13.2635,36.08,13.58
45244,2021-12-01,45244,Armut,57,meyve,Yurt içi,C,H,13.2635,36.08,13.58
45245,2021-12-01,45245,Çilek,39,meyve,Yurt içi,C,H,13.2635,36.08,13.58
45246,2021-12-01,45246,Elma,52,meyve,Yurt içi,C,H,13.2635,36.08,13.58
45247,2021-12-01,45247,Erik türleri,60,meyve,Yurt içi,C,H,13.2635,36.08,13.58
45248,2021-12-01,45248,İncir,80,meyve,Yurt içi,C,H,13.2635,36.08,13.58
45249,2021-12-01,45249,Karadut,93,meyve,Yurt içi,C,H,13.2635,36.08,13.58
45250,2021-12-01,45250,Karpuz,24,meyve,Yurt içi,C,H,13.2635,36.08,13.58
45251,2021-12-01,45251,Kavun,28,meyve,Yurt içi,C,H,13.2635,36.08,13.58
45252,2021-12-01,45252,Kayısı,54,meyve,Yurt içi,C,H,13.2635,36.08,13.58
45253,2021-12-01,45253,Kiraz,79,meyve,Yurt içi,C,H,13.2635,36.08,13.58
45254,2021-12-01,45254,Limon,17,meyve,Yurt içi,C,H,13.2635,36.08,13.58
45255,2021-12-01,45255,Mandalina,36,meyve,Yurt içi,C,H,13.2635,36.08,13.58
45256,2021-12-01,45256,Muz,90,meyve,Yurt içi,C,H,13.2635,36.08,13.58
45257,2021-12-01,45257,Nar,77,meyve,Yurt içi,C,H,13.2635,36.08,13.58
45258,2021-12-01,45258,Portakal,41,meyve,Yurt içi,C,H,13.2635,36.08,13.58
